x,y,z,protein_coulomb,protein_lennard_jones,ligand_coulomb,ligand_lennard_jones
-10.669000244140623,4.356999778747559,-7.9229997634887654,-6534.441165783988,488.9410235545726,-116.72278696088671,-0.0014132156559566614
-9.869000244140622,1.9569997787475588,4.077000236511234,-6135.372452667082,2803.435161948729,-104.02392507227314,-0.016661082541834744
-9.869000244140622,2.756999778747559,-6.322999763488766,-6026.215367643909,1530.657457027904,-103.12789443011036,-0.015876349909783392
-9.869000244140622,2.756999778747559,-3.1229997634887665,-5774.417503498406,490.2877876974401,-95.2618461906725,-0.0489216561741706
-9.869000244140622,2.756999778747559,-0.7229997634887666,-5754.604696246304,297.2224374323207,-94.05331387097635,-0.05705993347017338
-9.869000244140622,2.756999778747559,4.8770002365112335,-6280.250109152682,100.73613764166804,-107.81070436034491,-0.008082680100138837
-9.869000244140622,2.756999778747559,5.677000236511233,-6416.76174982317,47.622261412823875,-111.32870266944467,-0.0015552134368584786
-9.869000244140622,3.556999778747559,-2.3229997634887667,-5788.48029083973,332.35603315140906,-95.46065138617165,-0.04567291091240925
-9.869000244140622,3.556999778747559,4.8770002365112335,-6317.776161707584,11.188710910329212,-108.78799779798919,-0.003343281809280311
-9.869000244140622,3.556999778747559,5.677000236511233,-6453.967990423371,-0.5235133406896056,-112.26786130867706,-0.001497282460570823
-9.869000244140622,4.356999778747559,-7.9229997634887654,-6336.763490999758,1419.7623415501869,-111.36137936995614,-0.0035479963470821697
-9.869000244140622,4.356999778747559,-7.122999763488766,-6219.2872485406115,714.6387604810878,-108.22329900485718,-0.006302594448200591
-9.869000244140622,4.356999778747559,4.8770002365112335,-6369.589498543263,11.26987522945469,-110.1639972998991,-0.0017414389573982155
-9.869000244140622,5.156999778747559,4.8770002365112335,-6435.437690108184,220.42709411920939,-111.92071857361145,-0.0015334462851259618
-9.869000244140622,7.556999778747558,-2.3229997634887667,-6201.763758404846,538.4604281744942,-107.11688398613052,-0.007572370467073207
-9.869000244140622,8.356999778747559,-2.3229997634887667,-6327.755688020511,19.724997465894205,-110.4977821273589,-0.003009033519013676
-9.069000244140621,1.1569997787475588,0.8770002365112335,-5600.600853641191,838.9500800823965,-88.6094584375316,-0.13826734200606736
-9.069000244140621,1.1569997787475588,4.077000236511234,-5938.446777778498,3092.0788741831566,-98.21743680303366,-0.033831280123960424
-9.069000244140621,1.1569997787475588,5.677000236511233,-6201.562904265123,2532.284838190434,-105.39915579927087,-0.011013147728880185
-9.069000244140621,1.9569997787475588,-5.522999763488766,-5725.382051843044,734.0926864513149,-94.22252751230698,-0.045594804810806425
-9.069000244140621,1.9569997787475588,0.07700023651123344,-5563.541220223389,416.92410378152357,-87.65610572026904,-0.1355018005521137
-9.069000244140621,1.9569997787475588,3.277000236511234,-5836.803872410769,640.9074978342403,-95.33324257978899,-0.04516054598127719
-9.069000244140621,1.9569997787475588,4.077000236511234,-5945.781495997502,246.08710600154777,-98.38468900810139,-0.030260950889501266
