x,y,z,protein_coulomb,protein_lennard_jones,ligand_coulomb,ligand_lennard_jones
-11.743999862670897,-0.6700004577636718,5.9740001678466825,-7023.489588494506,998.1176763068605,-118.46122425917358,-0.0073421727602142675
-11.743999862670897,0.12999954223632826,6.774000167846682,-7122.048372860117,542.764683310685,-120.81960919104276,-0.0015439904256436688
-11.743999862670897,0.9299995422363283,6.774000167846682,-7109.36410188777,44.57194175331916,-120.452409612932,-0.0014854978738600719
-11.743999862670897,3.3299995422363287,0.37400016784668266,-6615.384359318276,2824.9692181134524,-107.91131912301192,-0.017560066431552536
-10.943999862670896,-0.6700004577636718,5.9740001678466825,-6801.2443987509405,437.3469654015317,-112.5292046075789,-0.013227014927413034
-10.943999862670896,-0.6700004577636718,6.774000167846682,-6929.9839731133825,881.8999790998441,-115.84020822751279,-0.008246499542486112
-10.943999862670896,0.12999954223632826,5.9740001678466825,-6773.741998032383,23.97237160497538,-111.69667922140377,-0.011853424421688206
-10.943999862670896,0.12999954223632826,6.774000167846682,-6902.4726410244875,65.13044912557841,-115.0260747106865,-0.008289705168040309
-10.943999862670896,0.12999954223632826,7.574000167846682,-7045.666126839501,143.2732617070446,-118.66827389433594,-0.0015490231638648478
-10.943999862670896,0.9299995422363283,6.774000167846682,-6889.588452854988,96.87029364917896,-114.64384405133406,-0.007920355333649622
-10.943999862670896,1.7299995422363283,6.774000167846682,-6891.411542265541,1198.703759105911,-114.69412350932576,-0.00721659987491979
-10.943999862670896,3.3299995422363287,0.37400016784668266,-6384.33806866179,694.639495558661,-101.41443506326829,-0.03033362117936196
-10.143999862670896,-0.6700004577636718,5.9740001678466825,-6590.804823222788,782.0478433289821,-106.71974768527308,-0.023068914141342278
-10.143999862670896,-0.6700004577636718,6.774000167846682,-6722.321889326876,47.561347885732545,-110.2249554619163,-0.0141869696220632
-10.143999862670896,0.12999954223632826,5.174000167846683,-6447.145510242789,164.0763978154347,-102.67045776545788,-0.037211704865323686
-10.143999862670896,0.12999954223632826,5.9740001678466825,-6562.940802437855,23.554973222940085,-105.84257410623533,-0.023188623207319216
-10.143999862670896,0.12999954223632826,6.774000167846682,-6694.354076321142,34.063032048401766,-109.36906833114857,-0.012778891326045656
-10.143999862670896,0.12999954223632826,7.574000167846682,-6840.493294605163,260.4156916684771,-113.20909753489175,-0.00839107824944107
-10.143999862670896,0.9299995422363283,1.1740001678466827,-6112.788224403258,1093.8871270969557,-93.24186253583403,-0.11253878959016582
-10.143999862670896,0.9299995422363283,5.9740001678466825,-6549.948469362328,47.96330760345764,-105.44272134727582,-0.021908454488290402
-10.143999862670896,0.9299995422363283,6.774000167846682,-6681.2579673012515,503.06536595363326,-108.97038530486573,-0.01350077287810007
-10.143999862670896,2.5299995422363284,0.37400016784668266,-6128.401005484399,180.7170042963024,-93.81533709500316,-0.08020296638915668
-10.143999862670896,3.3299995422363287,-0.4259998321533174,-6174.367519847298,464.9304004931884,-95.23152443025626,-0.058714765493173664
-10.143999862670896,8.129999542236328,1.1740001678466827,-6720.792418749564,320.87568216004405,-110.99832724322209,-0.0034961430520356208
-10.143999862670896,8.129999542236328,1.9740001678466828,-6742.375447829173,479.45731127409766,-111.70264861867139,-0.0033172975297387046
-9.343999862670895,-0.6700004577636718,4.374000167846683,-6174.061939922012,3048.9706916023624,-94.73902078074258,-0.09942237838143267
-9.343999862670895,-0.6700004577636718,5.174000167846683,-6275.159013170923,2036.4895545271313,-97.69657493178099,-0.06561347838789017
-9.343999862670895,-0.6700004577636718,5.9740001678466825,-6393.089999999214,225.2453888709405,-101.06039417579338,-0.04090364923663858
-9.343999862670895,0.12999954223632826,5.174000167846683,-6246.807423319928,108.77956139603482,-96.74780613405967,-0.0660893261222447
-9.343999862670895,0.12999954223632826,5.9740001678466825,-6364.697602272077,12.895286820462903,-100.13401792818777,-0.04123824915754053
-9.343999862670895,0.12999954223632826,6.774000167846682,-6498.444966222357,39.73036657430637,-103.87647741836555,-0.023664176900226774
-9.343999862670895,0.9299995422363283,1.1740001678466827,-5906.645547905805,345.38134632712314,-86.64975123288313,-0.23293552309608254
-9.343999862670895,0.9299995422363283,5.9740001678466825,-6351.463295234822,47.2228583623538,-99.71715605681172,-0.038824737793509756
-9.343999862670895,0.9299995422363283,6.774000167846682,-6485.117879013327,760.299694223154,-103.45943389051288,-0.02383926547933808
-9.343999862670895,1.7299995422363283,1.1740001678466827,-5911.130253063414,1155.0269915752535,-86.8431910974865,-0.19760404192380082
-9.343999862670895,1.7299995422363283,5.9740001678466825,-6353.5023354853,236.36482157552234,-99.80789870696518,-0.033076545329904415
-9.343999862670895,2.5299995422363284,0.37400016784668266,-5922.234466407135,183.9958085378909,-87.35419389582628,-0.1555517742403561
-9.343999862670895,2.5299995422363284,1.1740001678466827,-5931.461288540255,1570.3476300636876,-87.60441325604148,-0.15568522079365188
-9.343999862670895,3.3299995422363287,-1.2259998321533174,-5994.664100971968,145.5411788381815,-89.7243929627142,-0.09082419509816002
-9.343999862670895,3.3299995422363287,-0.4259998321533174,-5968.61054887463,149.34659340449736,-88.91390411306423,-0.10774349475118619
-9.343999862670895,4.1299995422363285,-0.4259998321533174,-6022.67170461368,557.3918041295799,-90.65688332905712,-0.07719909239863125
-9.343999862670895,4.929999542236328,-4.425999832153317,-6386.258316750402,1527.3589166845181,-101.07865456040199,-0.014385203621292014
-9.343999862670895,4.929999542236328,-0.4259998321533174,-6092.829954037384,1392.4559280561984,-92.85603686412425,-0.05461270478017992
-9.343999862670895,5.729999542236328,-4.425999832153317,-6473.121730083828,1420.8467083856956,-103.40027795978648,-0.009852836751721855
-9.343999862670895,6.529999542236328,-4.425999832153317,-6575.024035052119,342.64715175036224,-106.10118095307489,-0.0037385973769499363
-9.343999862670895,7.329999542236328,1.1740001678466827,-6390.854710813794,474.50809349712625,-101.95799948463369,-0.013660093665570618
-9.343999862670895,8.129999542236328,1.9740001678466828,-6543.615175063541,63.71841169490404,-106.37853785073479,-0.006269280039200277
-8.543999862670894,-8.67000045776367,-3.625999832153317,-7061.66834287906,100.78611822931128,-122.86396618400887,-0.001403514238136729
-8.543999862670894,-8.67000045776367,-2.8259998321533173,-6997.723075860264,912.7965518147457,-121.20506873419006,-0.0016492346465227616
-8.543999862670894,-7.870000457763671,-3.625999832153317,-6880.620117490412,288.92118086512653,-118.10428498136754,-0.002093448348639065
-8.543999862670894,-7.870000457763671,-2.8259998321533173,-6815.465527062334,945.6491534892263,-116.36481563017931,-0.004210514680123262
-8.543999862670894,-2.270000457763672,4.374000167846683,-6091.879595740686,2248.4839310279285,-92.61769022832956,-0.13495386281128208
-8.543999862670894,-1.4700004577636718,4.374000167846683,-6031.028863628646,1347.7775029853103,-90.42798228827338,-0.17345825628196646
-8.543999862670894,-1.4700004577636718,5.174000167846683,-6133.6898533606245,932.1935252851783,-93.56079323673919,-0.10428995120835301
-8.543999862670894,-0.6700004577636718,4.374000167846683,-5986.29583775424,218.108055464788,-88.7988968940008,-0.1946280087327901
-8.543999862670894,-0.6700004577636718,5.174000167846683,-6089.030089361463,88.18252178483883,-91.98828176719498,-0.1171793704659691
-8.543999862670894,0.12999954223632826,1.1740001678466827,-5725.892853295391,449.445784597187,-80.50960516852184,-0.4171044010338175
-8.543999862670894,0.12999954223632826,1.9740001678466828,-5756.15991237792,1057.6203051044763,-81.36099022852378,-0.4380117496071959
-8.543999862670894,0.12999954223632826,4.374000167846683,-5957.225383647093,304.83193603213925,-87.76958467431648,-0.19534031731315105
-8.543999862670894,0.12999954223632826,5.174000167846683,-6060.014312688179,31.17646221816127,-90.98126464844327,-0.11777535057092904
-8.543999862670894,0.12999954223632826,5.9740001678466825,-6179.644449016133,2.0595383218113876,-94.6063112999855,-0.07024107471719324
-8.543999862670894,0.9299995422363283,1.1740001678466827,-5714.620293539321,555.7339591111519,-80.1103575502698,-0.4208859982819085
-8.543999862670894,0.9299995422363283,5.174000167846683,-6046.475978930483,243.53677205542607,-90.55226224233601,-0.10942211013883042
-8.543999862670894,0.9299995422363283,5.9740001678466825,-6166.124075206901,18.31230997319052,-94.170214961627,-0.06563027766682508
