x,y,z,protein_coulomb,protein_lennard_jones,ligand_coulomb,ligand_lennard_jones
-13.400999641418455,0.6539997100830082,1.415999794006351,-6347.480621581112,833.7415243884706,-134.63132529215255,-0.0030818048605772124
-12.600999641418454,0.6539997100830082,1.415999794006351,-6123.168295043739,785.464601461361,-127.57809392613417,-0.008036539986611923
-12.600999641418454,2.2539997100830083,-0.9840002059936492,-6006.528346834832,1395.0521398448795,-124.13746740768232,-0.023405210111940123
-11.800999641418453,2.2539997100830083,-8.184000205993648,-6358.245085058891,4654.428715917588,-133.39567349096043,-0.010767356333394923
-11.800999641418453,2.2539997100830083,-0.9840002059936492,-5792.74076946663,1030.410903381281,-116.87113305790123,-0.04868001333132691
-11.800999641418453,2.2539997100830083,4.615999794006351,-6277.124355402405,673.5180354959604,-130.84271655528374,-0.003056485432040471
-11.000999641418453,2.2539997100830083,-8.184000205993648,-6167.669523389477,629.3000900003998,-127.19501431049314,-0.019078770045842276
-11.000999641418453,2.2539997100830083,-1.7840002059936493,-5588.860478916406,462.8812928263491,-109.45303752504483,-0.11183913265744189
-11.000999641418453,2.2539997100830083,-0.9840002059936492,-5591.296184541219,667.8452328776665,-109.64353847726562,-0.09519900105729921
-11.000999641418453,2.2539997100830083,4.615999794006351,-6081.478507723097,2669.8826676518283,-124.53586559608232,-0.006546556741502655
-11.000999641418453,3.0539997100830085,4.615999794006351,-6103.781750757802,44.90508299095695,-125.11104460036539,-0.0064203487901645356
-11.000999641418453,3.0539997100830085,5.415999794006351,-6235.276884042777,41.20742226132478,-128.79476944144957,-0.0033727806967696
-11.000999641418453,3.8539997100830083,4.615999794006351,-6141.133817977914,38.72749460558157,-126.14669142258887,-0.006005480821574448
-11.000999641418453,3.8539997100830083,5.415999794006351,-6272.41963261629,63.75691076059587,-129.7967345991522,-0.003197247570367449
-11.000999641418453,4.653999710083008,4.615999794006351,-6193.496508554137,1107.5722978074825,-127.63030050205647,-0.00537339562438305
-11.000999641418453,7.053999710083008,-3.384000205993649,-5988.185763233508,767.5107816023122,-122.65203649415776,-0.019775752659938133
-10.200999641418452,0.6539997100830082,-5.784000205993649,-5653.46014478196,947.7403484775064,-110.64824131563526,-0.11910433198432238
-10.200999641418452,1.4539997100830082,-6.584000205993648,-5741.119420947454,1594.8012439047454,-113.38793325487522,-0.0886036689380297
-10.200999641418452,1.4539997100830082,-3.384000205993649,-5445.031193290751,1523.3146645578356,-103.517861909435,-0.26572873485220977
-10.200999641418452,1.4539997100830082,-2.5840002059936493,-5412.813126592232,123.30886039806292,-102.51613386487863,-0.263221012727405
-10.200999641418452,1.4539997100830082,-0.1840002059936492,-5419.2078231185,320.8873813572532,-103.18685069095915,-0.1510033115410708
-10.200999641418452,2.2539997100830083,-7.384000205993648,-5860.27635720158,539.4724875024309,-117.142860776952,-0.05378211036239053
-10.200999641418452,2.2539997100830083,-2.5840002059936493,-5416.129798236915,341.47396394657807,-102.5969573177845,-0.26610554126064
